fan_blades,fan_rpm,panel_damp_pct,soundpack_dens,dBA_pred,cost_index_pred,dba_reduction
36.164175593855056,2145.351010909052,31.16177266279762,36.406545237461586,44.16994665044913,0.2263712336531728,15.830053349550873
35.67205634459452,2101.6103871558507,30.898738133175915,36.53184091395542,44.17237939936767,0.225887462618069,15.82762060063233
37.53953318978328,2316.5050624719515,31.16177266279762,36.406545237461586,44.174230834686355,0.2215428025230878,15.825769165313645
37.417292790106345,2361.916223359348,31.16177266279762,36.406545237461586,44.17471120840348,0.21919722232096356,15.82528879159652
34.508907159311434,2383.8972247207457,31.025242349651915,36.463427758349724,44.179814415192546,0.21786634241985098,15.820185584807454
34.175379882915564,2381.953057509703,29.795136694974968,36.62251201961941,44.1907926247448,0.21654055610835107,15.809207375255198
34.02944908598965,2311.2825767789536,28.308432841606827,36.671687041961256,44.19965291084288,0.21595776234509556,15.800347089157121
34.16806868277064,2354.042398972852,28.308432841606827,36.671687041961256,44.20044015820598,0.21246417526946862,15.799559841794022
34.20900424993465,2381.953057509703,28.45758069856283,36.68624243725182,44.20871836948994,0.21121076182261075,15.791281630510063
34.16953533255608,2385.1991404878836,28.23823627975703,36.42120565041648,44.21653209403621,0.20934074687297724,15.78346790596379
32.32382212974292,2316.351654708761,31.16177266279762,37.01454255821516,44.228158329953395,0.20853113628375333,15.771841670046605
32.71990669410542,2354.776266094412,31.025242349651915,36.463427758349724,44.22863870367052,0.2055809155916901,15.77136129632948
33.77558208743921,2393.6648825447332,31.32841986187558,36.35563158155141,44.24340999549099,0.20402158008988205,15.756590004509007
32.13937740096597,2239.337211618742,28.381148609997844,36.73764537497728,44.24666628102764,0.2007298070055266,15.753333718972357
32.36717516212864,2316.491513075094,28.308432841606827,36.67805337891223,44.25211582060852,0.19843979222079464,15.747884179391477
32.54573322498085,2355.4585269555473,28.308432841606827,36.67805337891223,44.25259619432565,0.19663586267142827,15.747403805674352
33.81726768614592,2384.3019661568355,28.48396547403261,37.04778378921583,44.2608744056096,0.1953168405047646,15.739125594390401
32.29061762875108,2381.653633989033,28.22239436253632,36.42120565041648,44.26868813015587,0.19357838030095081,15.731311869844127
32.54573322498085,2355.4585269555473,28.308432841606827,35.55182352713253,44.28347019075133,0.19125584788913494,15.71652980924867
33.52283268448632,2381.669724738731,28.22239436253632,36.07783168480197,44.284866382141786,0.18999147519122658,15.715133617858214
32.91554017263231,2341.969539319817,28.214923069892023,34.85448906608794,44.292692818743305,0.18695199784226776,15.707307181256695
32.25950677493522,2384.909552787049,28.214923069892023,34.85448906608794,44.300971030027256,0.18563297567560408,15.699028969972744
33.673504332855984,2381.835451197298,28.21287424120132,34.58684484892889,44.31228813507849,0.18506903974439207,15.68771186492151
32.94178040795765,2381.6299879272665,28.214923069892023,34.109774742966366,44.33896890426301,0.18460448349578204,15.661031095736988
33.075289857605185,2333.626854657293,22.534516458688945,36.97631354247867,44.346083956635034,0.18290291490752572,15.653916043364966
33.07080498828852,2363.0567451376824,22.459813745423823,36.879870025639434,44.35097006400381,0.18138429471556694,15.64902993599619
33.95907473409495,2363.2369288581926,22.48425068229194,36.15572640636122,44.366023316830635,0.1796714835910704,15.633976683169365
33.07080498828852,2362.781704122563,22.459813745423823,36.07358387579683,44.3741617669195,0.1774614355464402,15.6258382330805
32.310688361063264,2336.4432469158014,22.48905782920845,34.96231496859834,44.383218721124166,0.17624249523494534,15.616781278875834
33.0844454346855,2333.626854657293,22.534516458688945,34.84785991577025,44.3853803074362,0.17439728195858775,15.6146196925638
32.55795296861255,2316.607436223105,22.48905782920845,34.57381509926131,44.39669741248744,0.17387255116476927,15.603302587512559
32.476808651272854,2343.5517204470793,22.48905782920845,34.57381509926131,44.397177786204566,0.1724624807920436,15.602822213795434
32.55795296861255,2384.7099041903084,22.48905782920845,34.57381509926131,44.41340764678397,0.17127477109986747,15.586592353216027
33.10023196713018,2327.8926643801633,21.261019738074147,34.850958813751184,44.42837946502677,0.1688421804901648,15.571620534973228
33.57737976222674,2343.8459092064672,21.242540158449764,34.8496692192076,44.4288598387439,0.1676839678104217,15.571140161256103
33.95161600388793,2381.846563411345,21.297056573201836,34.593523355790865,44.45640680437453,0.1657270255957853,15.54359319562547
33.27340191796671,2384.865479981925,21.242540158449764,34.456240015019574,44.480116802415395,0.16515862556485014,15.519883197584605
32.939051450708185,2384.1307733892045,21.242540158449764,33.832997579270085,44.48710425685495,0.16472830667798327,15.512895743145052
33.867249876634304,2335.3305797638727,22.418740942824122,24.288665538701405,44.51404404946234,0.16424161746677998,15.485955950537658
32.32266845261965,2381.85036783652,22.641474086682543,25.53149327773394,44.52400099277967,0.16331694079346074,15.47599900722033
33.47747497312588,2239.6266118655576,21.269816910161534,24.263366636302912,44.53646937007972,0.16025340868123045,15.463530629920278
32.32266845261965,2316.546896462262,21.27819758003791,25.53149327773394,44.53943658557819,0.15734625985954,15.460563414421813
32.31705037825299,2344.933611758935,21.244699278087023,24.213005929949524,44.550761330932914,0.155117943225829,15.449238669067086
33.18556525865255,2344.933611758935,21.244699278087023,24.213005929949524,44.550761330932914,0.155117943225829,15.449238669067086
32.469546957708474,2343.754828219966,21.24206149013702,23.646015631746252,44.56422656252439,0.1528630989004121,15.43577343747561
33.528493759468354,2316.035068996856,21.244234824580506,23.052568572304285,44.589853214796236,0.15236186085142936,15.410146785203764
32.12991346831642,2344.49297024932,21.275872018674104,22.97436775062108,44.59246265397013,0.15128410404857404,15.40753734602987
33.36172988778068,2386.331918443353,21.255707160971916,23.185631495639836,44.60852546429439,0.15013061224200816,15.391474535705612
32.057073108129224,2409.763359078102,21.242294487814746,23.22242135425638,44.636981517598535,0.14925113114698538,15.363018482401465
32.057073108129224,2409.763359078102,21.284398283525196,22.974008630698368,44.636981517598535,0.14925113114698538,15.363018482401465
32.465117249082574,2447.1927547622845,21.242124521940315,23.182896962377225,44.69986330254567,0.14886522344730205,15.300136697454327
32.465117249082574,2447.1927547622845,21.242124521940315,23.206518083757082,44.69986330254567,0.14886522344730205,15.300136697454327
32.033279283705184,2455.312842742018,21.299137523223827,23.22528090347182,44.73400660347957,0.14875439766697476,15.265993396520429
32.05397069793199,2455.312842742018,21.299137523223827,23.22528090347182,44.73400660347957,0.14875439766697476,15.265993396520429
32.12991346831642,2469.7271461953587,21.284398283525196,22.974008630698368,44.842023101865756,0.14807727898947756,15.157976898134244
33.56372019065761,2469.7489051139564,21.197599535508886,22.96513453300636,44.842023101865756,0.14807727898947756,15.157976898134244
33.56372019065761,2471.6930280354954,21.197599535508886,23.119168765939374,44.866701376558716,0.14756875324238347,15.133298623441284
32.32940726203583,2471.9374507031416,21.197599535508886,23.121629648361342,44.87526779249201,0.14707934680363965,15.12473220750799
32.16208657652509,2509.771790221882,21.284398283525196,22.97436775062108,45.07707563889339,0.1463260362412671,14.92292436110661
32.12991346831642,2509.777766481931,21.284398283525196,22.97436775062108,45.07707563889339,0.1463260362412671,14.92292436110661
33.528493759468354,2571.412357549042,21.244234824580506,23.043707808985808,45.116272902115625,0.14614834673328195,14.883727097884375
